Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1998-12-31,0.31168,0.31885,0.30442,0.31531,314947440
1999-01-04,0.32444,0.32537,0.3082,0.31757,1104600984
1999-01-05,0.32289,0.33832,0.3198,0.33362,1634628771
1999-01-06,0.33979,0.33979,0.31581,0.3216,1563285905
1999-01-07,0.32537,0.34725,0.32444,0.34658,1656544496
1999-01-08,0.35863,0.3611,0.3389,0.34658,786914103
1999-01-11,0.35249,0.35484,0.34562,0.35341,650291508
1999-01-12,0.35676,0.35893,0.33979,0.35517,951411742
1999-01-13,0.33025,0.36445,0.32537,0.35803,1214646964
1999-01-14,0.3506,0.35431,0.31643,0.31885,1998328215
1999-01-15,0.32226,0.32444,0.3082,0.31822,1166180500
1999-01-19,0.32289,0.32599,0.31113,0.31494,620053490
1999-01-20,0.31643,0.32349,0.31168,0.31234,902010540
1999-01-21,0.31138,0.31234,0.289,0.29908,696096419
1999-01-22,0.2902,0.30442,0.28559,0.29849,400818544
1999-01-25,0.30221,0.3047,0.29908,0.30348,446688295
1999-01-26,0.30749,0.31494,0.30497,0.31168,649213892
1999-01-27,0.31581,0.31885,0.30749,0.30899,423058843
1999-01-28,0.31494,0.31757,0.31056,0.31494,389821756
1999-01-29,0.317,0.32013,0.3082,0.317,281359773
1999-02-01,0.32105,0.32289,0.31056,0.31531,323321610
1999-02-02,0.31113,0.31396,0.30033,0.30168,356065323
1999-02-03,0.30033,0.31234,0.29849,0.30937,392678104
1999-02-04,0.30937,0.30995,0.29082,0.29178,537622984
1999-02-05,0.29449,0.29579,0.27356,0.27977,900945927
1999-02-08,0.28256,0.29213,0.2791,0.29082,542777313
1999-02-09,0.29213,0.301,0.28559,0.28623,812789735
1999-02-10,0.28406,0.29794,0.2773,0.29512,653368535
1999-02-11,0.29849,0.30625,0.29709,0.30497,655186162
1999-02-12,0.30133,0.30133,0.28493,0.2902,497193093
1999-02-16,0.29938,0.29938,0.29178,0.29512,348028746
1999-02-17,0.29359,0.29794,0.28436,0.28493,343198916
1999-02-18,0.28932,0.29178,0.2739,0.2773,579805553
1999-02-19,0.2791,0.2902,0.27849,0.28623,419280720
1999-02-22,0.28805,0.29938,0.28681,0.29609,346224034
1999-02-23,0.29709,0.3047,0.29213,0.29609,373475857
1999-02-24,0.29908,0.30033,0.28805,0.28835,246629655
1999-02-25,0.28747,0.2902,0.28099,0.28436,306729022
1999-02-26,0.28099,0.28493,0.26556,0.26832,773489446
1999-03-01,0.26832,0.26832,0.2588,0.26003,565497944
1999-03-02,0.2628,0.27198,0.26003,0.26654,791808781
1999-03-03,0.26772,0.27051,0.25815,0.26313,340056949
1999-03-04,0.26556,0.26556,0.24957,0.25756,425746392
1999-03-05,0.26434,0.26434,0.24957,0.25544,542556561
1999-03-08,0.25601,0.26714,0.25544,0.26499,638346944
1999-03-09,0.26434,0.26499,0.25815,0.2628,370593573
1999-03-10,0.26313,0.26313,0.2499,0.25085,633257451
1999-03-11,0.24835,0.26095,0.24642,0.24767,549074238
1999-03-12,0.24892,0.25815,0.24892,0.25544,314609826
1999-03-15,0.25664,0.26958,0.25601,0.26248,408231968
1999-03-16,0.26958,0.2739,0.26899,0.27356,463488666
1999-03-17,0.27667,0.27782,0.26123,0.26248,424642771
1999-03-18,0.26499,0.27423,0.26367,0.27356,263235166
1999-03-19,0.27667,0.2773,0.25324,0.25815,621923126
1999-03-22,0.2619,0.27083,0.25354,0.27018,688124634
1999-03-23,0.26529,0.26529,0.25228,0.25421,481717172
1999-03-24,0.25601,0.26003,0.25019,0.25945,463865198
1999-03-25,0.26499,0.26866,0.25726,0.2606,463644474
1999-03-26,0.26003,0.2606,0.25421,0.25601,294252153
1999-03-29,0.25815,0.27293,0.25756,0.27258,659444640
1999-03-30,0.26958,0.28042,0.26958,0.2764,642813148
1999-03-31,0.28042,0.28591,0.2764,0.27667,489597977
1999-04-01,0.27782,0.28256,0.27547,0.27782,303781842
1999-04-05,0.2773,0.29178,0.2773,0.28559,534325216
1999-04-06,0.28376,0.29512,0.28376,0.29272,728671358
1999-04-07,0.29329,0.29449,0.28042,0.28591,477380735
1999-04-08,0.28406,0.28559,0.2773,0.28406,343601405
1999-04-09,0.2791,0.28681,0.27667,0.28311,311299136
1999-04-12,0.26958,0.28406,0.26866,0.2791,458840725
1999-04-13,0.27977,0.28376,0.26556,0.26654,478042868
1999-04-14,0.27145,0.28559,0.26958,0.27356,789458841
1999-04-15,0.27258,0.27849,0.26434,0.27547,2010636360
1999-04-16,0.2764,0.27782,0.27145,0.27293,582181429
1999-04-19,0.27485,0.2773,0.25815,0.26095,1068585513
1999-04-20,0.26095,0.26772,0.25815,0.26248,607265013
1999-04-21,0.2619,0.26499,0.25815,0.26499,407349123
1999-04-22,0.27018,0.28191,0.27018,0.28042,858023331
1999-04-23,0.2791,0.30376,0.2791,0.30168,1213517354
1999-04-26,0.30442,0.31757,0.30221,0.31531,1075674361
1999-04-27,0.33123,0.35311,0.33123,0.35249,2441368250
1999-04-28,0.34356,0.35181,0.33584,0.33946,1107041832
1999-04-29,0.33301,0.34201,0.32194,0.33123,914980758
1999-04-30,0.3389,0.36292,0.3389,0.35431,1706750608
1999-05-03,0.35484,0.38509,0.35249,0.38169,1704556473
1999-05-04,0.37154,0.37435,0.35549,0.35803,940402016
1999-05-05,0.35676,0.362,0.34356,0.362,671532101
1999-05-06,0.35863,0.3611,0.3389,0.34263,502113784
1999-05-07,0.34356,0.35341,0.32931,0.35341,503931442
1999-05-10,0.36016,0.36138,0.34356,0.3485,455568886
1999-05-11,0.34562,0.35549,0.33552,0.34469,531611707
1999-05-12,0.34562,0.35803,0.33979,0.35803,458035670
1999-05-13,0.3577,0.36078,0.3506,0.35549,342575731
1999-05-14,0.3476,0.35311,0.34201,0.34201,262715852
1999-05-17,0.33707,0.34411,0.33123,0.34201,244318523
1999-05-18,0.34532,0.35431,0.34201,0.3485,484988931
1999-05-19,0.3506,0.35249,0.33517,0.34792,345769583
1999-05-20,0.35,0.35249,0.32716,0.32716,484222871
1999-05-21,0.33123,0.34136,0.32783,0.33832,536934795
1999-05-24,0.33584,0.34136,0.32259,0.32289,302470459
1999-05-25,0.32013,0.32687,0.31531,0.3198,424863515
1999-05-26,0.3216,0.34201,0.31757,0.33946,507216232
1999-05-27,0.33251,0.33707,0.32873,0.33517,390380034
1999-05-28,0.33362,0.34136,0.33218,0.33946,233152997
1999-06-01,0.34658,0.34905,0.34201,0.34532,534429083
1999-06-02,0.34263,0.36911,0.3389,0.35863,604019227
1999-06-03,0.3611,0.36974,0.36078,0.36537,566289932
1999-06-04,0.36669,0.37098,0.36385,0.37068,427382297
1999-06-07,0.37068,0.3774,0.36602,0.37673,484885024
1999-06-08,0.37553,0.3761,0.36639,0.36729,363595612
1999-06-09,0.36537,0.37344,0.36537,0.37314,410114558
1999-06-10,0.36876,0.37154,0.36445,0.37068,367529556
1999-06-11,0.37068,0.37344,0.35611,0.3577,214509067
1999-06-14,0.35803,0.35893,0.3476,0.35,182089961
1999-06-15,0.34792,0.36016,0.3476,0.35484,151150912
1999-06-16,0.35738,0.37034,0.35738,0.36911,260846252
1999-06-17,0.36669,0.36974,0.35249,0.35738,260132154
1999-06-18,0.34968,0.36385,0.34792,0.36292,241189610
1999-06-21,0.362,0.36385,0.35431,0.35803,156668736
1999-06-22,0.35676,0.36138,0.34968,0.34968,175130912
1999-06-23,0.34725,0.3476,0.33552,0.33647,616119595
1999-06-24,0.33584,0.33584,0.32537,0.32599,502360485
1999-06-25,0.32716,0.32873,0.32406,0.32476,340965866
1999-06-28,0.32687,0.33053,0.32659,0.32783,321906385
1999-06-29,0.32901,0.35089,0.32813,0.34968,440949752
1999-06-30,0.35181,0.36138,0.34592,0.35676,397923325
1999-07-01,0.35676,0.35863,0.3485,0.34905,172975648
1999-07-02,0.3506,0.3611,0.34792,0.35676,143373870
1999-07-06,0.35374,0.36669,0.35311,0.36507,526067919
1999-07-07,0.36507,0.39103,0.362,0.38422,1274162108
1999-07-08,0.3937,0.42427,0.39194,0.41958,1883777124
1999-07-09,0.41958,0.42824,0.40822,0.42824,705613126
1999-07-12,0.42761,0.42824,0.41723,0.41958,352300191
1999-07-13,0.41227,0.41723,0.4073,0.41347,328359070
1999-07-14,0.41958,0.43595,0.41958,0.43076,723997344
1999-07-15,0.43044,0.43076,0.39527,0.41001,1961170187
1999-07-16,0.41281,0.41958,0.40822,0.40881,477017157
1999-07-19,0.41526,0.43018,0.403,0.41933,650668036
1999-07-20,0.42018,0.42761,0.40638,0.4073,512461413
1999-07-21,0.41658,0.42696,0.4073,0.41658,832511241
1999-07-22,0.41281,0.41496,0.3937,0.40352,471486356
1999-07-23,0.40698,0.41404,0.40582,0.41067,265520254
1999-07-26,0.4073,0.40822,0.39194,0.39222,407102450
1999-07-27,0.40518,0.41526,0.40418,0.41347,458944527
1999-07-28,0.41496,0.42661,0.40822,0.419,381278823
1999-07-29,0.41134,0.42542,0.40911,0.41496,319335738
1999-07-30,0.41958,0.4322,0.41958,0.42888,444143677
1999-08-02,0.42824,0.44675,0.42761,0.42954,420150614
1999-08-03,0.43713,0.44244,0.41281,0.42542,427031709
1999-08-04,0.42489,0.43044,0.41001,0.41463,430563111
1999-08-05,0.41227,0.42275,0.40143,0.42177,373891324
1999-08-06,0.41658,0.42599,0.41227,0.4169,504905135
1999-08-09,0.4187,0.42489,0.4178,0.41933,270427890
1999-08-10,0.41593,0.43131,0.41281,0.42661,482496121
1999-08-11,0.43131,0.46029,0.43076,0.45961,985726476
1999-08-12,0.455,0.4729,0.45137,0.46215,772165153
1999-08-13,0.46669,0.4775,0.46118,0.4628,345951384
1999-08-16,0.46088,0.46734,0.45846,0.46582,321023564
1999-08-17,0.46462,0.46518,0.45384,0.46462,372034715
1999-08-18,0.4628,0.4775,0.45899,0.46312,543179766
1999-08-19,0.46088,0.46582,0.45102,0.4526,637593895
1999-08-20,0.45626,0.45753,0.44798,0.45566,380162204
1999-08-23,0.45753,0.4729,0.45693,0.46797,412178885
1999-08-24,0.46518,0.46797,0.46148,0.46518,582233366
1999-08-25,0.46734,0.47388,0.46312,0.4729,342160235
1999-08-26,0.47079,0.48618,0.47079,0.47845,468889643
1999-08-27,0.48335,0.5006,0.48282,0.49882,517979344
1999-08-30,0.5006,0.5006,0.4775,0.4781,390185275
1999-08-31,0.48219,0.5074,0.4781,0.5024,735578341
1999-09-01,0.5161,0.5299,0.5083,0.5287,914188838
1999-09-02,0.521,0.5503,0.5151,0.5435,1037672400
1999-09-03,0.5539,0.5795,0.5429,0.5662,1895630824
1999-09-07,0.5681,0.6002,0.5662,0.5882,1141590273
1999-09-08,0.5869,0.5984,0.5737,0.5737,883561306
1999-09-09,0.5817,0.5848,0.569,0.582,619118720
1999-09-10,0.5854,0.5984,0.5752,0.5965,531806450
1999-09-13,0.5936,0.5936,0.5761,0.5776,292122918
1999-09-14,0.5755,0.6045,0.5752,0.5992,450115938
1999-09-15,0.6075,0.6094,0.5795,0.5804,416826850
1999-09-16,0.586,0.6014,0.569,0.5915,512240685
1999-09-17,0.5955,0.5989,0.5872,0.5925,321426074
1999-09-20,0.5931,0.617,0.5922,0.609,529378637
1999-09-21,0.5638,0.5641,0.5315,0.5333,3892141384
1999-09-22,0.5373,0.5517,0.5315,0.5416,1301998185
1999-09-23,0.5478,0.5488,0.48526,0.48766,1325861351
1999-09-24,0.48834,0.5161,0.48526,0.5,1367732312
1999-09-27,0.5111,0.5142,0.47111,0.47229,1099161064
1999-09-28,0.47388,0.4775,0.44244,0.45899,1640250485
1999-09-29,0.464,0.47169,0.44675,0.455,761934381
1999-09-30,0.45876,0.49453,0.45626,0.48766,1052668043
1999-10-01,0.47845,0.48097,0.45846,0.4754,712675982
1999-10-04,0.48062,0.49974,0.48062,0.49726,532494563
1999-10-05,0.5056,0.5246,0.49882,0.5231,943842545
1999-10-06,0.5342,0.5364,0.5161,0.5176,932326388
1999-10-07,0.5272,0.5287,0.49974,0.5111,702354253
1999-10-08,0.5099,0.5108,0.48924,0.505,443754146
1999-10-11,0.5083,0.5255,0.5083,0.5135,305015234
1999-10-12,0.5228,0.5364,0.5161,0.5213,653511385
1999-10-13,0.5132,0.5355,0.49113,0.49327,738110122
1999-10-14,0.5333,0.5647,0.5315,0.5638,2201126401
1999-10-15,0.5478,0.5838,0.5407,0.5743,1359968348
1999-10-18,0.569,0.5718,0.5478,0.5641,900024103
1999-10-19,0.5517,0.5776,0.5272,0.5275,1185395738
1999-10-20,0.5392,0.5795,0.5392,0.5786,1253583619
1999-10-21,0.5588,0.5936,0.5573,0.5863,919784608
1999-10-22,0.594,0.5949,0.565,0.5693,486300157
1999-10-25,0.5718,0.5863,0.5681,0.5737,378591263
1999-10-26,0.577,0.5817,0.5647,0.5783,418982086
1999-10-27,0.5727,0.5904,0.5656,0.5882,513616995
1999-10-28,0.5936,0.6086,0.586,0.5999,584349635
1999-10-29,0.607,0.6245,0.607,0.617,606330299
1999-11-01,0.6161,0.6214,0.5959,0.598,322932099
1999-11-02,0.6008,0.6291,0.5955,0.618,462800528
1999-11-03,0.6288,0.6411,0.6239,0.6279,380759413
1999-11-04,0.6322,0.6575,0.6211,0.6442,439443670
1999-11-05,0.6519,0.6805,0.647,0.6802,483171232
1999-11-08,0.6759,0.7527,0.6682,0.7421,1102328984
1999-11-09,0.7267,0.7276,0.6778,0.6904,938013090
1999-11-10,0.6796,0.7182,0.6787,0.7043,669909174
1999-11-11,0.7056,0.7135,0.6923,0.7105,312844169
1999-11-12,0.7079,0.7086,0.6728,0.6981,323490405
1999-11-15,0.6904,0.7154,0.6814,0.6889,301289041
1999-11-17,0.6984,0.7299,0.6932,0.6951,422617447
1999-11-18,0.7015,0.7018,0.6811,0.6904,422864104
1999-11-19,0.6895,0.7154,0.6784,0.712,362271300
1999-11-22,0.7067,0.7067,0.6873,0.6981,234581116
1999-11-23,0.7067,0.7334,0.6814,0.7148,629816873
1999-11-24,0.7164,0.7317,0.7062,0.7292,249356067
1999-11-26,0.7299,0.7357,0.7249,0.7323,153098398
1999-11-29,0.7259,0.7683,0.7182,0.7283,538064384
1999-11-30,0.7557,0.7992,0.7499,0.7539,977430140
1999-12-01,0.7779,0.8047,0.7709,0.794,717051309
1999-12-02,0.7943,0.8521,0.7837,0.8487,657691965
1999-12-03,0.8641,0.8901,0.8618,0.8858,751080396
1999-12-06,0.8823,0.9036,0.8583,0.8935,541102468
1999-12-07,0.8978,0.9088,0.8781,0.9072,515876038
1999-12-08,0.8953,0.9078,0.8434,0.8478,478003905
1999-12-09,0.8549,0.8549,0.7771,0.8106,991361209
1999-12-10,0.8112,0.8414,0.7626,0.7933,739304571
1999-12-13,0.7887,0.7893,0.7619,0.7626,614340940
1999-12-14,0.7577,0.7683,0.7299,0.7309,505268738
1999-12-15,0.7182,0.749,0.7015,0.7471,722166711
1999-12-16,0.7548,0.7577,0.7241,0.7574,537674905
1999-12-17,0.7771,0.7856,0.7586,0.7703,573820205
1999-12-20,0.7668,0.7675,0.7444,0.7548,329203020
1999-12-21,0.7563,0.794,0.7542,0.7893,356571695
1999-12-22,0.7924,0.8053,0.7607,0.7697,379149544
1999-12-23,0.784,0.8028,0.7786,0.7973,266078511
1999-12-27,0.8038,0.8044,0.7644,0.765,195203009
1999-12-28,0.7635,0.7675,0.7317,0.7563,286994498
1999-12-29,0.7455,0.7871,0.7357,0.7755,329800236
1999-12-30,0.7871,0.802,0.7675,0.7727,240125008
1999-12-31,0.7773,0.7924,0.7666,0.7918,189892856
2000-01-03,0.8078,0.8663,0.7831,0.8621,621105189
2000-01-04,0.8337,0.8521,0.7795,0.7893,593957198
2000-01-05,0.7992,0.8515,0.7933,0.801,902244207
2000-01-06,0.8174,0.8241,0.7317,0.7317,890247738
2000-01-07,0.7431,0.7779,0.7357,0.7666,534091518
2000-01-10,0.7856,0.7874,0.7299,0.753,585479148
2000-01-11,0.7387,0.7653,0.6969,0.7144,511851246
2000-01-12,0.7317,0.7357,0.6662,0.6716,1131476307
2000-01-13,0.7276,0.7607,0.7124,0.7452,1197106551
2000-01-14,0.7703,0.7874,0.7653,0.7736,452530781
2000-01-18,0.7779,0.8164,0.7736,0.8004,532286854
2000-01-19,0.8137,0.8377,0.796,0.8208,692798596
2000-01-20,0.8898,0.936,0.8743,0.8743,2122681711
2000-01-21,0.8799,0.8799,0.8487,0.8574,574884846
2000-01-24,0.8353,0.8685,0.8096,0.8183,511072257
2000-01-25,0.8088,0.8713,0.7883,0.8645,576300028
2000-01-26,0.8472,0.8796,0.8454,0.8487,425616568
2000-01-27,0.838,0.8704,0.8241,0.8472,394300991
2000-01-28,0.8333,0.854,0.7752,0.7828,490753451
2000-01-31,0.7779,0.8001,0.7276,0.7992,813399890
2000-02-01,0.801,0.8088,0.7703,0.7721,368672075
2000-02-02,0.7762,0.7865,0.7471,0.7609,538103343
2000-02-03,0.7727,0.8028,0.7721,0.7958,550852885
2000-02-04,0.8004,0.8472,0.7982,0.832,493038554
2000-02-07,0.832,0.8799,0.8158,0.8787,511292969
2000-02-08,0.8781,0.8944,0.8568,0.8849,473706471
2000-02-09,0.879,0.9021,0.866,0.8676,347028996
2000-02-10,0.8694,0.8772,0.8472,0.8743,351222611
2000-02-11,0.8753,0.879,0.8337,0.8377,246045369
2000-02-14,0.8419,0.8926,0.8368,0.8919,426058004
2000-02-15,0.8877,0.9237,0.8873,0.9165,563083057
2000-02-16,0.9069,0.9097,0.8636,0.879,438469945
2000-02-17,0.8873,0.8898,0.8713,0.8849,335590749
2000-02-18,0.8831,0.8885,0.854,0.8568,270609679
2000-02-22,0.8482,0.9005,0.8217,0.8765,489533013
2000-02-23,0.8722,0.9165,0.8549,0.8953,548425020
2000-02-24,0.9036,0.9175,0.8607,0.8873,436366671
2000-02-25,0.8843,0.9011,0.8482,0.85,288812168
2000-02-28,0.8482,0.8858,0.8346,0.8722,380603673
2000-02-29,0.8746,0.903,0.8669,0.8831,427706804
2000-03-01,0.9132,1.0172,0.9125,1.0037,1248481239
2000-03-02,0.9782,0.9853,0.9295,0.9398,360817175
2000-03-03,0.9618,0.9877,0.9243,0.9859,374852087
2000-03-06,0.9704,0.9945,0.9627,0.968,244084876
2000-03-07,0.9739,0.9815,0.933,0.9464,316479390
2000-03-08,0.9464,0.9545,0.9132,0.9398,314415087
2000-03-09,0.931,0.9627,0.9108,0.9415,320776904
2000-03-10,0.9372,0.9853,0.9321,0.9686,288188947
2000-03-13,0.9406,0.9742,0.9205,0.9344,352352112
2000-03-14,0.9335,0.9569,0.8781,0.8799,496816661
2000-03-15,0.8907,0.9262,0.879,0.8953,514240117
2000-03-16,0.9036,0.9398,0.8818,0.9364,438301210
2000-03-17,0.9252,0.9627,0.9214,0.9627,353611485
2000-03-20,0.9514,0.9723,0.9425,0.9474,237048009
2000-03-21,0.944,1.0533,0.937,1.0392,607810320
2000-03-22,1.0228,1.1119,1.0133,1.1107,658432052
2000-03-23,1.0937,1.1581,1.0783,1.0885,652135131
2000-03-24,1.0971,1.1085,1.0439,1.0682,518070181
2000-03-27,1.0602,1.115,1.0542,1.0749,323633215
2000-03-28,1.0572,1.0937,1.0562,1.0716,235282240
2000-03-29,1.0733,1.074,1.0306,1.0469,278023111
2000-03-30,1.0286,1.0605,0.9661,0.9686,480379849
2000-03-31,0.9815,1.0572,0.9704,1.0459,469058470
2000-04-03,1.0439,1.0745,0.9971,1.0268,380876342
2000-04-04,1.0216,1.0243,0.8992,0.9805,765465803
2000-04-05,0.9739,1.0234,0.9551,1.0041,530534083
2000-04-06,1.0063,1.0358,0.9492,0.9643,300964482
2000-04-07,0.98,1.0158,0.9668,1.0149,281035162
2000-04-10,1.0143,1.0225,0.9609,0.9627,246058311
2000-04-11,0.9514,0.9618,0.9094,0.92,628090131
2000-04-12,0.9165,0.9165,0.8078,0.8414,1090981556
2000-04-13,0.8589,0.9243,0.8356,0.8765,614185107
2000-04-14,0.8419,0.9088,0.8396,0.8618,773917892
2000-04-17,0.8434,0.9545,0.8402,0.9542,474771097
2000-04-18,0.9514,0.9773,0.9194,0.9773,453166969
2000-04-19,0.972,1.0031,0.9224,0.933,602967604
2000-04-20,0.9527,0.9609,0.9017,0.9156,837094354
2000-04-24,0.8858,0.928,0.8839,0.928,514253147
2000-04-25,0.9406,0.9918,0.9403,0.9884,453997908
2000-04-26,0.9754,0.9859,0.9243,0.9344,425330916
2000-04-27,0.9027,0.9782,0.8978,0.9763,378604229
2000-04-28,0.9791,0.9821,0.9344,0.9557,289318536
2000-05-01,0.9618,0.9636,0.9388,0.9575,262209512
2000-05-02,0.9492,0.9723,0.9052,0.9078,274076165
2000-05-03,0.9159,0.9338,0.8599,0.8864,567783011
2000-05-04,0.8867,0.8877,0.8515,0.8524,463125156
2000-05-05,0.8534,0.8839,0.8528,0.8713,329306874
2000-05-08,0.8633,0.8756,0.8472,0.8482,214340341
2000-05-09,0.8497,0.8568,0.8078,0.8122,379227478
2000-05-10,0.8016,0.8088,0.7607,0.765,620287233
2000-05-11,0.7807,0.8028,0.7626,0.7918,579312139
2000-05-12,0.8164,0.8509,0.8069,0.8291,355779679
2000-05-15,0.8325,0.8325,0.7712,0.7779,787030912
2000-05-16,0.805,0.8402,0.7914,0.814,510578823
2000-05-17,0.7982,0.7985,0.773,0.7807,461476204
2000-05-18,0.7933,0.8082,0.7752,0.7762,433289583
2000-05-19,0.7644,0.7644,0.7191,0.7241,858594579
2000-05-22,0.7222,0.7222,0.6624,0.6926,875797346
2000-05-23,0.6969,0.7191,0.6596,0.6609,599994439
2000-05-24,0.6639,0.6913,0.6393,0.6753,786485709
2000-05-25,0.6814,0.7135,0.6624,0.6722,471512268
2000-05-26,0.6778,0.6923,0.6565,0.6652,209990870
2000-05-30,0.675,0.6787,0.6297,0.6744,826590912
2000-05-31,0.6691,0.7028,0.6455,0.647,502529280
2000-06-01,0.6297,0.6898,0.619,0.6863,1047747396
2000-06-02,0.7222,0.7683,0.6855,0.7129,919083528
2000-06-05,0.7188,0.7334,0.6906,0.7034,375202619
2000-06-06,0.7083,0.7452,0.6956,0.7154,609147591
2000-06-07,0.7213,0.7471,0.7059,0.7437,390678644
2000-06-08,0.7521,0.7586,0.7173,0.7301,276504075
2000-06-09,0.7452,0.7542,0.7267,0.7376,292538362
2000-06-12,0.7421,0.7428,0.7,0.7024,336564494
2000-06-13,0.7024,0.7292,0.6793,0.7276,407414027
2000-06-14,0.7292,0.7412,0.6942,0.6966,321620837
2000-06-15,0.7028,0.7191,0.6855,0.7114,288150012
2000-06-16,0.7203,0.7222,0.686,0.7024,351897722
2000-06-19,0.6975,0.7539,0.6916,0.7444,456737342
2000-06-20,0.7586,0.8004,0.7577,0.7799,581220686
2000-06-21,0.7779,0.8772,0.7752,0.8568,568016690
2000-06-22,0.8589,0.8877,0.8251,0.8281,542180124
2000-06-23,0.8284,0.8414,0.7828,0.796,237599751
2000-06-26,0.8088,0.8434,0.8028,0.8337,214866126
2000-06-27,0.8284,0.8549,0.7952,0.7973,235866470
2000-06-28,0.8214,0.8531,0.7933,0.8386,332033358
2000-06-29,0.8174,0.831,0.7865,0.7893,236087210
2000-06-30,0.8137,0.8463,0.796,0.8069,374540466
2000-07-03,0.8028,0.8368,0.8028,0.8214,82106024
2000-07-05,0.8202,0.85,0.782,0.7952,307443071
2000-07-06,0.8088,0.8154,0.7644,0.7982,358830770
2000-07-07,0.8102,0.8444,0.8028,0.8386,305573544
2000-07-10,0.8333,0.8972,0.8281,0.8799,461132243
2000-07-11,0.8781,0.9125,0.854,0.8772,414879416
2000-07-12,0.8953,0.9078,0.8685,0.9069,261326627
2000-07-13,0.9011,0.9338,0.8434,0.8704,516616085
2000-07-14,0.8799,0.9088,0.8762,0.8885,220572226
2000-07-17,0.8972,0.9062,0.8799,0.8984,301399415
2000-07-18,0.9011,0.9069,0.8762,0.8818,369100481
2000-07-19,0.85,0.8753,0.7973,0.8115,530774285
2000-07-20,0.8472,0.879,0.8337,0.8491,539700342
2000-07-21,0.8374,0.8568,0.8154,0.8251,227479349
2000-07-24,0.8096,0.8146,0.7317,0.7499,477796171
2000-07-25,0.7752,0.7799,0.7557,0.7712,245298843
2000-07-26,0.7677,0.7893,0.7586,0.7712,243981026
2000-07-27,0.7703,0.8202,0.7683,0.801,341952557
2000-07-28,0.8053,0.8088,0.7222,0.7444,275770483
2000-07-31,0.7574,0.7952,0.7511,0.7828,180025618
2000-08-01,0.7752,0.788,0.7586,0.7597,159142055
2000-08-02,0.7548,0.7693,0.7267,0.7276,188205025
2000-08-03,0.7018,0.7403,0.6814,0.7393,394015355
2000-08-04,0.7619,0.7893,0.7135,0.7299,305015234
2000-08-07,0.7376,0.7557,0.7267,0.7385,217177146
2000-08-08,0.7385,0.7393,0.7135,0.7203,204804093
2000-08-09,0.7412,0.7461,0.7276,0.7317,440086385
2000-08-10,0.7393,0.7461,0.7299,0.7325,291791832
2000-08-11,0.7216,0.7393,0.7018,0.7345,275958739
2000-08-14,0.7331,0.7345,0.7135,0.7249,181603043
2000-08-15,0.7276,0.7385,0.7164,0.7191,132383610
2000-08-16,0.7222,0.7548,0.7213,0.7471,166548996
2000-08-17,0.7452,0.8078,0.7444,0.7924,314032091
2000-08-18,0.7914,0.7982,0.7683,0.7703,220455404
2000-08-21,0.7739,0.7943,0.7644,0.7779,155876772
2000-08-22,0.7799,0.8137,0.7762,0.796,320874275
2000-08-23,0.7927,0.8434,0.7865,0.8368,274576046
2000-08-24,0.8423,0.8722,0.8223,0.8641,360245899
2000-08-25,0.8704,0.8858,0.8685,0.8753,387712015
2000-08-28,0.8818,0.9088,0.879,0.8944,416164798
2000-08-29,0.8917,0.9156,0.8885,0.9116,309546318
2000-08-30,0.9088,0.9243,0.9042,0.9165,330832354
2000-08-31,0.9082,0.9474,0.9078,0.9388,486404124
2000-09-01,0.9447,0.98,0.9415,0.9773,297770581
2000-09-05,0.9652,0.9877,0.9588,0.9618,346191570
2000-09-06,0.9456,0.9609,0.8898,0.9002,411990649
2000-09-07,0.9108,0.9636,0.8972,0.9551,252089022
2000-09-08,0.9492,0.9492,0.9011,0.9069,226648406
2000-09-11,0.9039,0.9301,0.8953,0.9002,217216101
2000-09-12,0.8833,0.9252,0.8781,0.8898,217930183
2000-09-13,0.8743,0.9165,0.8743,0.8935,354702103
2000-09-14,0.9021,0.9184,0.8753,0.8759,494466594
2000-09-15,0.8898,0.8962,0.8356,0.8506,457328104
2000-09-18,0.8509,0.936,0.8482,0.9344,492129709
2000-09-19,0.9205,0.9321,0.9021,0.9234,314739666
2000-09-20,0.915,0.9464,0.9021,0.9403,263592225
2000-09-21,0.9011,0.9184,0.8509,0.8731,591769538
2000-09-22,0.7752,0.8078,0.7703,0.8038,842404479
2000-09-25,0.8128,0.8549,0.802,0.8241,504898688
2000-09-26,0.8214,0.8434,0.7914,0.7924,337259122
2000-09-27,0.7973,0.8128,0.7431,0.7539,466305970
2000-09-28,0.7597,0.8291,0.7412,0.8241,1135552976
2000-09-29,0.43445,0.44675,0.39103,0.39687,8603297716
2000-10-02,0.41134,0.41227,0.362,0.37344,2810858234
2000-10-03,0.38422,0.38509,0.34201,0.34356,2362624978
2000-10-04,0.34469,0.36602,0.33707,0.36385,1699441051
2000-10-05,0.362,0.3774,0.3389,0.33979,1012004570
2000-10-06,0.34968,0.35341,0.32349,0.34201,710202670
2000-10-09,0.3485,0.35249,0.32537,0.33517,692707711
2000-10-10,0.33301,0.34562,0.31581,0.3216,801137267
2000-10-11,0.30995,0.32349,0.29449,0.30221,1389232533
2000-10-12,0.31266,0.32045,0.30033,0.3082,1380702570
2000-10-13,0.31168,0.34069,0.3082,0.33979,1446417255
2000-10-16,0.34356,0.35803,0.32931,0.33123,950762628
